Date,Symbol,Company Name,Type,Split Ratio
"Feb 24, 2025",SXTP,60 Degrees Pharmaceuticals Inc,Reverse,1 for 5
"Feb 24, 2025",SOAR,Volato Group Inc,Reverse,1 for 25
"Feb 24, 2025",HWH,Hwh International Inc,Reverse,1 for 5
"Feb 24, 2025",GRI,Gri Bio Inc,Reverse,1 for 17
"Feb 21, 2025",WINT,Windtree Therapeutics Inc,Reverse,1 for 50
"Feb 21, 2025",SVRE,Saverone 2014 Ltd.,Reverse,1 for 13.33
"Feb 21, 2025",CNSP,Cns Pharmaceuticals Inc,Reverse,1 for 50
"Feb 20, 2025",USBC,Usbc Inc,Reverse,1 for 40
"Feb 18, 2025",OTLY,Oatly Group Ab,Reverse,1 for 20
"Feb 18, 2025",MEGL,Magic Empire Global Ltd.,Reverse,1 for 4
"Feb 18, 2025",FEAM,5e Advanced Materials Inc,Reverse,1 for 23
"Feb 18, 2025",CYN,Cyngn Inc,Reverse,1 for 149.93
"Feb 18, 2025",BOXL,Boxlight Corp,Reverse,1 for 5
"Feb 18, 2025",BINI,Bollinger Innovations Inc,Reverse,1 for 59.99
"Feb 13, 2025",TANH,Tantech Holdings Ltd.,Reverse,1 for 40
"Feb 13, 2025",HYFM,Hydrofarm Holdings Group Inc,Reverse,1 for 10
"Feb 11, 2025",NIVF,Newgenivf Group Ltd.,Reverse,1 for 20
"Feb 11, 2025",GSAT,Globalstar Inc,Reverse,1 for 15
"Feb 10, 2025",TCBP,Tc Biopharm (holdings) PLC,Reverse,1 for 20
"Feb 10, 2025",RIME,Algorhythm Holdings Inc,Reverse,1 for 200
"Feb 10, 2025",BTAI,Bioxcel Therapeutics Inc,Reverse,1 for 16
"Feb 5, 2025",TNXP,Tonix Pharmaceuticals Holding Corp,Reverse,1 for 100
"Feb 4, 2025",GCTK,Glucotrack Inc,Reverse,1 for 20
"Feb 3, 2025",HYPD,Hyperion Defi Inc,Reverse,1 for 80
"Jan 31, 2025",ZKIN,Zk International Group Co Ltd.,Reverse,1 for 7
"Jan 31, 2025",FCUV,Focus Universal Inc,Reverse,1 for 10
"Jan 30, 2025",CRKN,Crown Electrokinetics Corp,Reverse,1 for 149.93
"Jan 30, 2025",BLRX,Biolinerx Ltd.,Reverse,1 for 40
"Jan 30, 2025",ACON,Aclarion Inc,Reverse,1 for 334.45
"Jan 29, 2025",PPCB,Propanc Biopharma Inc,Reverse,"1 for 50,000"
"Jan 29, 2025",ENVB,Enveric Biosciences Inc,Reverse,1 for 15
"Jan 29, 2025",BCTX,Briacell Therapeutics Corp,Reverse,1 for 15
"Jan 28, 2025",VINC,Vincerx Pharma Inc,Reverse,1 for 20
"Jan 28, 2025",REVB,Revelation Biosciences Inc,Reverse,1 for 16
"Jan 28, 2025",INKT,Mink Therapeutics Inc,Reverse,1 for 10
"Jan 27, 2025",IVP,Inspire Veterinary Partners Inc,Reverse,1 for 25
"Jan 27, 2025",HAO,Haoxi Health Technology Ltd.,Reverse,1 for 25
"Jan 27, 2025",GITS,Global Interactive Technologies Inc,Reverse,1 for 20
"Jan 27, 2025",CDT,Conduit Pharmaceuticals Inc,Reverse,1 for 100
"Jan 27, 2025",BNGO,Bionano Genomics Inc,Reverse,1 for 59.99
"Jan 22, 2025",MEHA,Functional Brands Inc,Reverse,1 for 18.34
"Jan 21, 2025",BQ,Boqii Holding Ltd.,Reverse,1 for 10
"Jan 17, 2025",OUT,Outfront Media Inc,Reverse,1 for 1.02
"Jan 16, 2025",MBIO,Mustang Bio Inc,Reverse,1 for 50
"Jan 16, 2025",KLRS,Kalaris Therapeutics Inc,Reverse,1 for 23
"Jan 15, 2025",SVUHF,Srivaru Holding Ltd.,Reverse,1 for 50
"Jan 15, 2025",SMX,Smx (security Matters) Public Ltd Co.,Reverse,1 for 28.5
"Jan 14, 2025",EVAX,Evaxion A,Reverse,1 for 5
"Jan 13, 2025",THCH,Th International Ltd.,Reverse,1 for 5
"Jan 10, 2025",XTIA,Xti Aerospace Inc,Reverse,1 for 250
"Jan 8, 2025",JXG,Jx Luxventure Group Inc,Reverse,1 for 4
"Jan 8, 2025",CERO,Cero Therapeutics Holdings Inc,Reverse,1 for 100
"Jan 6, 2025",SSM,Sono Group Nv,Reverse,1 for 75.02
"Jan 6, 2025",RGFC,Real Good Food Company Inc,Reverse,1 for 12
"Jan 6, 2025",IDAI,T Stamp Inc,Reverse,1 for 15
"Jan 3, 2025",ALUR,Allurion Technologies Inc,Reverse,1 for 25
"Jan 2, 2025",ELBM,Electra Battery Materials Corp,Reverse,1 for 4
"Jan 2, 2025",CISS,C3is Inc,Reverse,1 for 2.5
"Jan 2, 2025",ATCH,Atlasclear Holdings Inc,Reverse,1 for 59.99
